id,url,attribution,filepath,timestamp
efd4b1a0-4219-4cdd-8ea5-cfb2f583109c,https://live.staticflickr.com/8488/29361992496_fa141e1dfb_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Puck Off Cancer!"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/efd4b1a0-4219-4cdd-8ea5-cfb2f583109c.png,2024-08-08T13:50:57.295126
b05c9509-898f-45cd-9776-abb25f698c63,https://live.staticflickr.com/8027/29317044745_91e28fd9c6_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/b05c9509-898f-45cd-9776-abb25f698c63.png,2024-08-08T13:50:57.767636
cb7c54d6-8be1-4861-a177-1d04ed98e220,https://live.staticflickr.com/8888/29288770222_37debfcf2c_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Puck Off Cancer!"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/cb7c54d6-8be1-4861-a177-1d04ed98e220.png,2024-08-08T13:50:58.060868
c420dd27-01c9-4cf8-a39d-abb1e42a42b8,https://live.staticflickr.com/8562/29438689775_8292c4ebe4_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ South Puck 1"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/c420dd27-01c9-4cf8-a39d-abb1e42a42b8.png,2024-08-08T13:50:58.335106
82438227-1aca-4d54-8dc5-995268393636,https://live.staticflickr.com/8366/28775038333_6c0286f7d3_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Puck Off Cancer!"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/82438227-1aca-4d54-8dc5-995268393636.png,2024-08-08T13:50:58.565160
a7a3366e-ae26-4e9f-8cf4-2e831be90910,https://live.staticflickr.com/8063/29304871685_d001fcaaa7_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/a7a3366e-ae26-4e9f-8cf4-2e831be90910.png,2024-08-08T13:50:58.816289
96ef583b-4904-47ac-bd51-ee4904a789b6,https://live.staticflickr.com/8351/28696462603_caa8699d59_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/96ef583b-4904-47ac-bd51-ee4904a789b6.png,2024-08-08T13:50:59.049244
371185e1-9275-4cff-9494-46de1ab4969e,https://live.staticflickr.com/8473/28772849394_a2670443f1_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Puck Off Cancer!"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/371185e1-9275-4cff-9494-46de1ab4969e.png,2024-08-08T13:50:59.333612
e4e8c2bc-17b8-467b-b3e0-3c9a1247dce9,https://live.staticflickr.com/8404/29254901932_3a473cace2_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ No' Stars"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/e4e8c2bc-17b8-467b-b3e0-3c9a1247dce9.png,2024-08-08T13:50:59.570749
e062fc9a-be88-44a4-881a-830421963ccc,https://live.staticflickr.com/5614/15535854315_024f1fcb7a_b.jpg,"""Long Beach Bombers bench"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/e062fc9a-be88-44a4-881a-830421963ccc.png,2024-08-08T13:51:01.296979
